Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-05-28,199.13319396972653,199.13319396972653,199.13319396972653,199.13319396972656,100,0.0,0
2019-05-29,199.13319396972653,199.13319396972653,199.13319396972653,199.13319396972656,0,0.0,0
2019-05-30,199.13319396972653,199.13319396972653,199.13319396972653,199.13319396972656,0,0.0,0
2019-05-31,199.13319396972653,199.13319396972653,199.13319396972653,199.13319396972656,0,0.0,0
2019-06-03,199.13319396972653,199.13319396972653,199.13319396972653,199.13319396972656,0,0.0,0
2019-06-04,199.13319396972653,199.13319396972653,199.13319396972653,199.13319396972656,0,0.0,0
2019-06-05,199.13319396972653,199.13319396972653,199.13319396972653,199.13319396972656,0,0.0,0
2019-06-06,199.13319396972653,199.13319396972653,199.13319396972653,199.13319396972656,0,0.0,0
2019-06-07,199.13319396972653,199.13319396972653,199.13319396972653,199.13319396972656,0,0.0,0
2019-06-10,199.13319396972653,199.13319396972653,199.13319396972653,199.13319396972656,0,0.0,0
2019-06-11,199.13319396972653,199.13319396972653,199.13319396972653,199.13319396972656,0,0.0,0
2019-06-12,199.13319396972653,199.13319396972653,199.13319396972653,199.13319396972656,0,0.0,0
2019-06-13,199.13319396972653,199.13319396972653,199.13319396972653,199.13319396972656,0,0.0,0
2019-06-14,199.13319396972653,199.13319396972653,199.13319396972653,199.13319396972656,0,0.0,0
2019-06-17,199.13319396972653,199.13319396972653,199.13319396972653,199.13319396972656,0,0.0,0
2019-06-18,209.0801544189453,209.0801544189453,209.0801544189453,209.0801544189453,15600,0.0,0
2019-06-19,209.0801544189453,209.0801544189453,209.0801544189453,209.0801544189453,0,0.0,0
2019-06-21,211.08714294433594,211.08714294433594,211.08714294433594,211.08714294433594,0,2.04649,0
2019-06-24,211.08714294433594,211.08714294433594,211.08714294433594,211.08714294433594,0,0.0,0
2019-06-25,211.08714294433594,211.08714294433594,211.08714294433594,211.08714294433594,0,0.0,0
2019-06-26,211.08714294433594,211.08714294433594,211.08714294433594,211.08714294433594,0,0.0,0
2019-06-27,211.08714294433594,211.08714294433594,211.08714294433594,211.08714294433594,0,0.0,0
2019-06-28,211.08714294433594,211.08714294433594,211.08714294433594,211.08714294433594,0,0.0,0
2019-07-01,211.08714294433594,211.08714294433594,211.08714294433594,211.08714294433594,0,0.0,0
2019-07-02,211.08714294433594,211.08714294433594,211.08714294433594,211.08714294433594,0,0.0,0
2019-07-03,211.08714294433594,211.08714294433594,211.08714294433594,211.08714294433594,0,0.0,0
2019-07-04,211.08714294433594,211.08714294433594,211.08714294433594,211.08714294433594,0,0.0,0
2019-07-05,211.08714294433594,211.08714294433594,211.08714294433594,211.08714294433594,0,0.0,0
2019-07-08,211.08714294433594,211.08714294433594,211.08714294433594,211.08714294433594,0,0.0,0
2019-07-10,211.08714294433594,211.08714294433594,211.08714294433594,211.08714294433594,0,0.0,0
2019-07-11,200.95644875481094,202.8099822998047,200.95644875481094,202.8099822998047,600,0.0,0
2019-07-12,209.5180206298828,209.5180206298828,209.5180206298828,209.5180206298828,100,0.0,0
