Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-01-04,18.945174287001162,18.945174287001162,17.682201659693032,17.876474380493164,5610573,0.0,0.0
2000-01-05,17.487885447869463,18.16798973083496,17.172130019329195,18.16798973083496,6689564,0.0,0.0
2000-01-06,18.167991140119387,18.55658721923828,18.119397710465044,18.55658721923828,3465660,0.0,0.0
2000-01-07,18.629471925488566,18.84804233498961,18.265123130887076,18.750904083251953,4964113,0.0,0.0
2000-01-10,18.89663152591673,18.9451763536896,18.362257222337266,18.459444046020508,2497979,0.0,0.0
2000-01-11,18.507987504790314,19.503846955378613,18.507987504790314,18.77519989013672,7383161,0.0,0.0
2000-01-12,18.629473019436666,18.92093263860284,18.48369462577591,18.84804344177246,3099152,0.0,0.0
2000-01-13,18.99377128134136,19.139501090146485,18.702313532349468,18.799449920654297,3809115,0.0,0.0
2000-01-14,18.84804233498961,18.99377026739698,18.629471925488566,18.750904083251953,4246179,0.0,0.0
2000-01-17,18.848044498674046,19.18809568904988,18.79945107518947,18.945180892944336,4059154,0.0,0.0
2000-01-18,19.0423641204834,19.188093924839436,18.920931959944895,19.0423641204834,3606939,0.0,0.0
2000-01-19,18.94517664608815,19.018065830666533,18.507987290826346,18.67801284790039,2690313,0.0,0.0
2000-01-20,18.993774387091406,19.139504219725413,18.678018941909713,18.969478607177734,4683313,0.0,0.0
2000-01-21,18.556581636950067,19.260932957215605,18.556581636950067,18.629470825195312,5419807,0.0,0.0
2000-01-24,18.67801255962523,18.993767896913194,18.459444046020508,18.459444046020508,4449676,0.0,0.0
2000-01-25,18.41085133521447,18.60517453729348,17.73074722290039,17.73074722290039,5665152,0.0,0.0
2000-01-26,18.02220363156991,18.04649939983589,17.512175622525824,17.58501434326172,3233787,0.0,0.0
2000-01-27,17.85223170214844,18.313716888427734,17.77934250824646,18.313716888427734,5639544,0.0,0.0
2000-01-28,18.55658565317656,18.58088143164396,18.046506977278675,18.09510040283203,3580711,0.0,0.0
2000-01-31,17.973663838671328,18.022206799674553,17.609315075668324,17.73074722290039,3141303,0.0,0.0
2000-02-01,18.04650352984094,18.095096946111454,17.682205200195312,17.682205200195312,3564995,0.0,0.0
2000-02-02,17.87648299064394,17.87648299064394,17.512184558478477,17.852235794067383,2962965,0.0,0.0
2000-02-03,18.337963352170345,19.45525503433496,18.21653119697091,19.13949966430664,8704169,0.0,0.0
2000-02-04,20.013880381021913,21.179765701293945,19.64958197767962,21.179765701293945,12274408,0.0,0.0
2000-02-07,21.08262362455086,21.08262362455086,19.96533203125,19.96533203125,5336792,0.0,0.0
2000-02-08,20.15965711380729,20.475363933406538,19.552443951789478,19.9167423248291,4503443,0.0,0.0
