Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-01-03,16.46136987579794,17.27763679398031,16.32533836364746,16.32533836364746,410919.0,0.0,0.0
2000-01-04,16.46137078680716,16.46137078680716,15.509072303771973,15.509072303771973,1681974.0,0.0,0.0
2000-01-05,15.509072303771973,15.509072303771973,15.509072303771973,15.509072303771973,0.0,0.0,0.0
2000-01-07,16.053237690310482,16.053237690310482,15.236970707368545,15.373041152954102,1550262.0,0.0,0.0
2000-01-10,16.189306259155273,16.325337766328566,15.645102385185432,16.189306259155273,1583745.0,0.0,0.0
2000-01-11,16.325341355926575,16.325341355926575,15.781176284944653,15.849172592163086,1275663.0,0.0,0.0
2000-01-12,15.7811733924058,16.46136987579794,15.7811733924058,16.32533836364746,952062.0,0.0,0.0
2000-01-13,16.461370767076996,17.005574690423614,16.461370767076996,16.8015079498291,1553880.0,0.0,0.0
2000-01-14,17.005571365356445,17.345669558967927,16.869500949804447,17.005571365356445,1282617.0,0.0,0.0
2000-01-17,17.005571888608298,17.549736799657165,16.869501468869487,17.209638595581055,1270065.0,0.0,0.0
2000-01-18,17.41370792189576,17.617774659563906,17.005574446559464,17.277637481689453,860709.0,0.0,0.0
2000-01-19,17.277634882815004,17.82183871649933,17.14160338571165,17.209638595581055,581001.0,0.0,0.0
2000-01-21,17.685767648981376,18.774136353850732,17.481700949483,18.434038162231445,1296633.0,0.0,0.0
2000-01-24,18.706105987409444,19.046243189686557,18.706105987409444,18.84217643737793,4266765.0,0.0,0.0
2000-01-25,18.57007359398736,18.57007359398736,17.41370835905206,18.36600685119629,3116211.0,0.0,0.0
2000-01-26,18.366003477832017,19.318301795063444,18.29796826851722,18.638105392456055,1234251.0,0.0,0.0
2000-01-27,18.36600685119629,18.84217555858955,18.229975330216337,18.36600685119629,562170.0,0.0,0.0
2000-01-31,17.685768828187395,17.685768828187395,17.005572399596442,17.413705825805664,157131.0,0.0,0.0
2000-02-01,17.41370642443068,18.093902876404513,16.801506264071453,17.54973793029785,2448579.0,0.0,0.0
2000-02-02,17.549739439460755,17.821841397232056,17.005574446559464,17.277637481689453,2724990.0,0.0,0.0
2000-02-03,17.41370835905206,18.50203837217624,16.80150813067885,18.36600685119629,1223640.0,0.0,0.0
