Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-06-27,4.404295921325684,4.473389922904138,4.34228838653666,4.404295921325684,212069,0.0,0
2014-06-30,4.404295190792576,4.44681440686835,4.358232530713942,4.375948905944824,325205,0.0,0
2014-07-01,4.402523257595295,4.429098031637469,4.34051615548306,4.375948905944824,116383,0.0,0
2014-07-02,4.402523675224535,4.402523675224535,4.2979973471210196,4.340516567230225,442554,0.0,0
2014-07-03,4.375949944638433,4.464531841819007,4.283824602613913,4.429099082946777,457976,0.0,0
2014-07-04,4.4468154338155,4.451244634244025,4.3635484932398665,4.411382675170898,224884,0.0,0
2014-07-07,4.3830364105548645,4.411382702122086,4.280281156422659,4.2962260246276855,68164,0.0,0
2014-07-08,4.313942375478139,4.315714309083717,4.207644099599141,4.278509616851807,236217,0.0,0
2014-07-09,4.273194405659274,4.287367761698574,4.234218626932696,4.251935005187988,272003,0.0,0
2014-07-10,4.198785781860352,4.287368102571445,4.1970142706115094,4.198785781860352,48925,0.0,0
2014-07-11,4.198785526882645,4.246620129222857,4.136778413020528,4.172211170196533,219059,0.0,0
2014-07-14,4.214730667374025,4.216502601021865,4.1013459215437145,4.122605323791504,116337,0.0,0
2014-07-15,4.119061624780826,4.234218285346096,4.119061624780826,4.207643508911133,204901,0.0,0
2014-07-16,4.135006490641804,4.243076262563256,4.135006490641804,4.207643508911133,432156,0.0,0
2014-07-17,4.207644199958095,4.207644199958095,4.122605323791504,4.122605323791504,15606,0.0,0
2014-07-18,4.1190622289429815,4.198785725157805,4.1190622289429815,4.163352966308594,316316,0.0,0
2014-07-21,4.20764412606601,4.20764412606601,4.108432316809857,4.163352966308594,119260,0.0,0
2014-07-22,4.197014440295999,4.197014440295999,4.119062451101807,4.136778831481934,37602,0.0,0
2014-07-23,4.161581122139607,4.2165021896362305,4.120833410483822,4.2165021896362305,90542,0.0,0
2014-07-24,4.23421893563821,4.352918636363569,4.129692169593685,4.3139424324035645,204828,0.0,0
2014-07-25,4.283823992156789,4.374177810079561,4.259021148959064,4.340516567230225,241328,0.0,0
2014-07-28,4.285595503130414,4.340516567230225,4.147407932177561,4.340516567230225,56603,0.0,0
2014-07-29,4.207644004520741,4.308627322084731,4.207644004520741,4.264336585998535,80193,0.0,0
2014-07-30,4.20764412606601,4.248391840981784,4.1208337401679005,4.163352966308594,181955,0.0,0
2014-07-31,4.2218166389777325,4.2218166389777325,4.083629062224579,4.161581039428711,199809,0.0,0
2014-08-01,4.078314781188965,4.198786000211377,4.012764215263026,4.078314781188965,259296,0.0,0
2014-10-24,3.94189798266734,3.968472762800344,3.8976072456347346,3.910008668899536,32139,0.0,0
2014-10-27,4.003905648208611,4.003905648208611,3.90469383655582,3.9418981075286865,106324,0.0,0
2014-10-28,3.987960876697798,4.13323536398189,3.9436701371841485,3.986189365386963,58162,0.0,0
2014-10-29,3.9861892683560347,3.99504766947823,3.9294966838710645,3.9418981075286865,70353,0.0,0
2014-10-30,3.918866488944263,3.9294964005677913,3.821426617976081,3.8976070880889893,200684,0.0,0
2014-10-31,3.9507562238148477,3.9507562238148477,3.8710323090301686,3.8976070880889893,90951,0.0,0
2014-11-03,3.913552237678015,3.9454415524559274,3.8710325881183807,3.9418981075286865,43976,0.0,0
2014-11-04,3.941897761095287,4.003905296325684,3.8798906482566666,4.003905296325684,55713,0.0,0
2014-11-05,4.039337855160076,4.064140699081233,3.941897568108985,4.012763500213623,144515,0.0,0
2014-11-06,3.9861888506960095,4.044652940323014,3.940126183427246,4.007448673248291,84732,0.0,0
2014-11-07,4.113746514944423,4.161580688338532,3.9861884376323156,4.119061470031738,219437,0.0,0
2014-11-10,4.048196570412682,4.11906208564578,4.0003619674777315,4.074770927429199,145065,0.0,0
2014-11-11,4.104889010747486,4.104889010747486,4.044653403145723,4.083629608154297,77865,0.0,0
2014-11-12,4.083629298871881,4.083629298871881,4.023393273440406,4.05705451965332,96344,0.0,0
2014-11-13,3.996818633810698,4.051739277120655,3.9667008344218986,4.012763500213623,299814,0.0,0
2014-11-14,3.9773302992500095,4.065912608254683,3.9720157662058124,3.9932751655578613,101670,0.0,0
2014-11-17,3.993275833022128,4.074771266806086,3.947213159805819,3.986189365386963,133273,0.0,0
2014-11-18,3.986189365386963,4.014535658319447,3.9631580287788086,3.986189365386963,70503,0.0,0
2014-11-19,4.055282685180266,4.055282685180266,3.924181155474232,3.9649288654327393,351243,0.0,0
2014-11-20,3.97555888737837,3.97555888737837,3.9153232874577704,3.933039665222168,131649,0.0,0
2014-11-21,3.9170953555624997,3.986189365386963,3.9153238442516645,3.986189365386963,67932,0.0,0
2014-11-24,3.9170948282724583,3.9861888287960032,3.9153233172000905,3.950756072998047,106555,0.0,0
2014-11-25,3.9082371239187004,3.9418979486072576,3.826741695404053,3.8267416954040527,1222034,0.0,0
2014-11-26,3.8692608917672424,3.881662314831651,3.787765463865305,3.809025287628174,315512,0.0,0
2014-11-27,3.7629625382982566,3.8692608100849952,3.7629625382982566,3.8214266300201416,346486,0.0,0
2014-11-28,3.8107969397841615,3.8604026338768618,3.732844953756285,3.7647342681884766,96936,0.0,0
2014-12-01,3.7859939526823307,3.835599644939965,3.739931282790645,3.809025287628174,187361,0.0,0
2014-12-02,3.8320563401974885,3.8320563401974885,3.7824502292034348,3.800166606903076,113435,0.0,0
2014-12-03,3.8161116837467293,3.8161116837467293,3.695640055318374,3.7824504375457764,113085,0.0,0
2014-12-04,3.7293015088674597,3.7913090488751444,3.7293015088674597,3.7647342681884766,202391,0.0,0
2014-12-05,3.7647340588702933,3.8090252167548933,3.738159279661176,3.7824504375457764,133219,0.0,0
2014-12-08,3.777135691711652,3.798395516260986,3.755875867162318,3.7647342681884766,37303,0.0,0
2014-12-09,3.7629626803148177,3.7983954389143184,3.722214965686212,3.739931344985962,133247,0.0,0
2014-12-10,3.8249698745558445,3.82851331944467,3.7523328446653017,3.7647342681884766,528890,0.0,0
2014-12-11,3.7399314211421264,3.7913090488751444,3.7399314211421264,3.7647342681884766,102769,0.0,0
2014-12-12,3.732844953756285,3.764734268188477,3.7204431078413003,3.7647342681884766,51783,0.0,0
2014-12-15,3.722214943924076,3.7647341695165255,3.651349427139394,3.7204430103302,113463,0.0,0
2014-12-16,3.782450180515133,3.7930800914764404,3.6672935157538973,3.7930800914764404,122935,0.0,0
2014-12-17,3.8037105060052814,3.8090254621895743,3.7080417170798237,3.745246410369873,142084,0.0,0
2014-12-18,3.759419259530318,3.803710419258726,3.745246324956637,3.7948520183563232,83264,0.0,0
2014-12-19,3.796623301345011,3.823198080062866,3.764733989275362,3.823198080062866,710941,0.0,0
2014-12-22,3.8231978168177823,3.8338277275730053,3.6920967105480287,3.7293009757995605,230611,0.0,0
2014-12-23,3.6991834049167576,3.7895368071215056,3.6903250046108425,3.768277406692505,138935,0.0,0
2014-12-29,3.7806788356479224,3.871032238006592,3.715127855969452,3.871032238006592,168758,0.0,0
2014-12-30,3.883433660542579,3.915323394828069,3.8090251253266545,3.871032238006592,148180,0.0,0
2015-01-02,3.8905206205498066,3.8905206205498066,3.82674157321005,3.830284595489502,8153,0.0,0
