Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-01-03,34.08250045776367,34.08250045776367,34.08250045776367,34.08250045776367,0,0.0,0.0
2000-01-04,34.95802545632889,35.14563512859673,32.64416647012844,33.332069396972656,892500,0.0,0.0
2000-01-05,33.019381327396246,33.019381327396246,31.20581822781818,31.581037521362305,1480800,0.0,0.0
2000-01-06,31.893723499286548,32.51909062672354,31.643575694077242,32.08133316040039,1572200,0.0,0.0
2000-01-07,32.644158409943614,33.70728280441337,32.644158409943614,32.83176803588867,1061300,0.0,0.0
2000-01-10,33.457141417044184,34.14504430502927,33.14445785239891,33.76982498168945,1071700,0.0,0.0
2000-01-11,34.33266062018526,35.27071143073036,34.082512783138604,35.14563751220703,1262700,0.0,0.0
2000-01-12,35.58339169014724,36.95919750784701,35.33324387660927,36.45890426635742,2023900,0.0,0.0
2000-01-13,36.33382752811878,36.709049219184976,35.70846042859463,36.64651107788086,2471200,0.0,0.0
2000-01-14,36.89665985107422,37.33441730947539,36.64651205039176,36.89665985107422,1928000,0.0,0.0
2000-01-17,36.89666174725569,37.20934532138498,36.083684931636824,36.45890426635742,932900,0.0,0.0
2000-01-18,36.521437473669685,36.58397322580417,35.333239098426255,35.45831298828125,893400,0.0,0.0
2000-01-19,36.20876028271589,36.20876028271589,34.52026843794922,34.70787811279297,832700,0.0,0.0
2000-01-20,35.14563166145737,35.3332413152174,33.644749660204816,33.832359313964844,1297500,0.0,0.0
2000-01-21,34.0825036958875,34.33265146623849,33.45713665559599,33.582210540771484,1024100,0.0,0.0
2000-01-24,34.20757342992423,34.20757342992423,32.64415601891842,32.769229888916016,1413600,0.0,0.0
2000-01-25,32.769238529059095,33.76982498168945,32.51909072310836,33.76982498168945,816500,0.0,0.0
2000-01-26,35.33324193391078,35.70846124800101,35.02055837697351,35.27070617675781,2774200,0.0,0.0
2000-01-27,35.52085447283389,35.52085447283389,34.14504623357061,35.02056121826172,782100,0.0,0.0
2000-01-28,35.083096980488335,35.083096980488335,34.45772981587652,35.02056121826172,906700,0.0,0.0
2000-01-31,34.39519261819871,34.39519261819871,33.769825479686006,34.270118713378906,430500,0.0,0.0
2000-02-01,34.395183948201876,34.395183948201876,33.769816967325475,34.08250045776367,480600,0.0,0.0
2000-02-02,33.769825481426594,34.33265686035156,33.45714191215412,34.33265686035156,767900,0.0,0.0
2000-02-03,34.33266263809975,34.58280810426222,33.89490509033203,33.89490509033203,863900,0.0,0.0
2000-02-04,33.957434127535635,34.27011768743115,32.89430954677364,33.26953125,839200,0.0,0.0
2000-02-07,33.081927237583,34.08251384579366,33.081927237583,33.70729446411133,531600,0.0,0.0
2000-02-08,33.7698302325295,34.08251384579366,33.144463006001175,33.70729446411133,565900,0.0,0.0
2000-02-09,33.33206751406882,34.27011820800464,33.20699361109345,33.76982498168945,981700,0.0,0.0
2000-02-10,33.457141417044184,33.76982498168945,32.83177428775364,33.76982498168945,320800,0.0,0.0
2000-02-11,33.76982498168945,33.76982498168945,33.14445785239891,33.76982498168945,354400,0.0,0.0
2000-02-14,33.769820164063304,33.769820164063304,33.14445312398806,33.51967239379883,503800,0.0,0.0
2000-02-15,33.457153589967035,33.457153589967035,32.58163833618164,32.58163833618164,404200,0.0,0.0
2000-02-16,32.58162689399052,33.019384367149186,32.58162689399052,32.6441650390625,513500,0.0,0.0
2000-02-17,32.64416308662497,32.769236983702,31.95625784549437,32.20640563964844,1366000,0.0,0.0
2000-02-18,32.519089189547934,32.58162494529337,31.70611243692647,32.20640563964844,1042000,0.0,0.0
2000-02-21,32.20640563964844,32.268941395393874,31.893722089748938,32.20640563964844,288200,0.0,0.0
2000-02-22,31.89372444152832,32.456555827083946,31.89372444152832,31.89372444152832,519500,0.0,0.0
2000-02-23,31.89372444152832,32.20640801448448,31.64357662892886,31.89372444152832,606800,0.0,0.0
2000-02-24,32.08133070794984,32.08133070794984,31.330889735275495,31.581037521362305,493100,0.0,0.0
2000-02-25,31.205821535259307,32.01879834782805,31.174551269494618,31.89372444152832,1041600,0.0,0.0
2000-02-28,32.206401726676184,32.206401726676184,31.58103470285723,31.768644332885742,559900,0.0,0.0
