Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-01-03,20.19929854873258,21.61658082305953,20.229584204415218,20.592988967895508,601985,0.0,0
2000-01-04,21.77405828838366,21.77405828838366,20.04787985606688,20.441570281982422,435639,0.0,0
2000-01-05,20.3507185277158,20.956394701879617,19.381637573242188,19.381637573242188,429936,0.0,0
2000-01-06,19.987312795398896,20.229584177713395,19.745041413084394,20.08422088623047,178098,0.0,0
2000-01-07,20.290154668835836,21.271349561113173,20.199302305831527,21.228952407836914,506662,0.0,0
2000-01-10,21.50150371678301,21.495447971779974,21.016963250048338,21.319801330566406,201905,0.0,0
2000-01-11,21.3137413399267,21.3137413399267,20.441568578992573,21.19866371154785,205261,0.0,0
2000-01-12,20.320433908820753,21.28345905786418,20.320433908820753,21.13204002380371,186958,0.0,0
2000-01-13,21.804341260124655,22.258598369710587,20.592988967895508,20.592988967895508,519684,0.0,0
2000-01-14,21.380376164787204,23.74251501659185,21.265298482134842,22.652297973632812,1503820,0.0,0
2000-01-17,23.742508358517625,24.469320286828953,23.209512636359797,24.227048873901367,881719,0.0,0
2000-01-18,24.009002938992598,24.166480036596482,22.71285630865413,22.83399200439453,433995,0.0,0
2000-01-19,23.40938950429195,24.130143456747835,22.622008479869734,23.681941986083984,619911,0.0,0
2000-01-20,23.088377229585134,23.415442948141287,22.71891435978705,23.076263427734375,351989,0.0,0
2000-01-21,22.91273244934644,22.91273244934644,22.288884373321572,22.4705867767334,173013,0.0,0
2000-01-24,22.22831799834239,22.682575168701682,21.804344177246094,21.804344177246094,316017,0.0,0
2000-01-25,21.380366664774442,22.682571252497354,21.210778089804407,22.046611785888672,219837,0.0,0
2000-01-26,22.016331110445353,22.622007369995117,21.804345343791564,22.622007369995117,188960,0.0,0
2000-01-27,23.015696012056793,23.62137222290039,22.68257455818709,23.62137222290039,298121,0.0,0
2000-01-28,23.706169194886176,23.77279395526429,22.74314381867444,23.560808181762695,359722,0.0,0
2000-01-31,23.34882088930834,23.373048495807446,22.71286123677304,23.01569938659668,214528,0.0,0
2000-02-01,22.62200886763726,23.306423733170767,22.62200886763726,23.01569938659668,177333,0.0,0
2000-02-02,23.560809435803115,27.558272166541276,23.16711890923525,27.497705459594727,1341204,0.0,0
2000-02-03,27.13428477629543,31.071178839901055,26.71031110735147,30.253517150878906,1181509,0.0,0
2000-02-04,30.253528219738946,31.495164031982423,29.980973453521727,30.283811569213867,602524,0.0,0
2000-02-07,30.768356309935744,31.85857321377946,29.90829705249994,30.88949203491211,572402,0.0,0
2000-02-08,30.88948942564569,31.555732391029803,29.85983931602985,30.16873550415039,405303,0.0,0
2000-02-09,30.283816630751097,30.37466900483209,27.818714141845703,27.818714141845703,345053,0.0,0
2000-02-10,27.861104274299013,28.406213760375977,26.346913824608848,28.406213760375977,602277,0.0,0
2000-02-11,28.406214376524265,28.8301858632567,26.710319187709256,27.85504913330078,293178,0.0,0
2000-02-14,27.855047798921316,27.848989743417448,26.649751215955973,27.18274688720703,214979,0.0,0
2000-02-15,26.958641636511278,28.157882322908666,26.649747848510742,26.649747848510742,326138,0.0,0
2000-02-16,27.25543294634138,27.243319143330847,24.227051507859006,25.438404083251953,374577,0.0,0
